model_shape_name,simulation_level,backend_variant,timing_scope,weight_source,checkpoint_dir,checkpoint_block_index,device,dtype,batch_size,seq_len,tokens,d_model,d_ff,n_experts,top_k,num_shared_experts,shared_expert_intermediate_size,expert_type,activation,bias_semantics,expert_bias_max_abs,mean_forward_ms,std_forward_ms,memory_preflight_enabled,memory_preflight_estimated_bytes,memory_preflight_base_estimated_bytes,memory_preflight_cuda_free_bytes,memory_preflight_cuda_total_bytes,memory_preflight_allowed_bytes,memory_preflight_fraction,memory_preflight_safety_multiplier,ms_per_input_token,assignments,router_flops,active_expert_flops_per_token,active_expert_tflops_per_second,tokens_per_second,ms_per_assignment,padding_factor,phase_profile,phase_path,phase_profile_warmup,phase_profile_iters,phase_sort_ms,phase_histogram_ms,phase_cumsum_ms,phase_capacity_decision_wall_ms,phase_gather_ms,phase_expert_mlp_ms,phase_scatter_ms,phase_gpu_sum_ms,phase_expert_capacity,tokens_per_expert_min,tokens_per_expert_max,tokens_per_expert_mean,tokens_per_expert_std,expert_imbalance,check_output,correctness_passed,outlier_abs_threshold,max_abs_vs_reference,mean_abs_vs_reference,max_rel_vs_reference,aux_loss_abs_diff,router_expert_set_mismatch_count,router_gate_max_abs,outlier_diagnosis,label
nano_moe_jax,exact_adapter,megablocks_dmoe,adapter_boundary,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,4,128,512,128,512,4,2,0,0,ffn,gelu_tanh,matched_expert_biases,0.043212890625,0.6496047973632812,0.00299038887023928,True,3728332,2761728,9893314560,10351935488,8903983104,0.9,1.35,0.0012687593698501587,1024,524288,524288,0.4132288694442657,788171.5191731752,0.0006343796849250793,1.0,,,,,,,,,,,,,,240,283,256.0,16.170961380004883,1.10546875,True,True,0.02,0.0,0.0,0.0,0.0,0,0.0,within_threshold,nano_moe_jax_megablocks_dmoe_cuda_tok512_t128_bfloat16_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_moe,adapter_boundary,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,4,128,512,128,512,4,2,0,0,ffn,gelu_tanh,matched_expert_biases,0.043212890625,0.5604135990142822,0.00484399795532231,True,3728332,2761728,9893314560,10351935488,8903983104,0.9,1.35,0.00109455781057477,1024,524288,524288,0.47899525720316943,913610.948950137,0.000547278905287385,1.10546875,,,,,,,,,,,,,,240,283,256.0,16.170961380004883,1.10546875,True,True,0.02,0.0,0.0,0.0,0.0,0,0.0,within_threshold,nano_moe_jax_megablocks_moe_cuda_tok512_t128_bfloat16_trained_nano_checkpoint
nano_moe_jax,exact_adapter,reference_dense_ffn,adapter_boundary,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,4,128,512,128,512,4,2,0,0,ffn,gelu_tanh,nano_expert_biases,0.043212890625,0.3204823970794678,0.0016632080078125,True,5851699,4334592,9893314560,10351935488,8903983104,0.9,1.35,0.0006259421817958355,1024,524288,524288,0.8375981284658137,1597591.6451755785,0.00031297109089791777,2.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,nano_moe_jax_reference_cuda_tok512_t128_bfloat16_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_dmoe,adapter_boundary,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,8,128,1024,128,512,4,2,0,0,ffn,gelu_tanh,matched_expert_biases,0.043212890625,0.6903055906295776,0.004529595375061035,True,6039705,4473856,9893314560,10351935488,8903983104,0.9,1.35,0.0006741265533491969,2048,1048576,524288,0.7777293408711335,1483400.9950087233,0.00033706327667459846,1.0,,,,,,,,,,,,,,495,545,512.0,20.211383819580078,1.064453125,True,True,0.02,0.0,0.0,0.0,0.0,0,0.0,within_threshold,nano_moe_jax_megablocks_dmoe_cuda_tok1024_t128_bfloat16_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_moe,adapter_boundary,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,8,128,1024,128,512,4,2,0,0,ffn,gelu_tanh,matched_expert_biases,0.043212890625,0.5578272104263305,0.005782389640808128,True,6039705,4473856,9893314560,10351935488,8903983104,0.9,1.35,0.0005447531351819634,2048,1048576,524288,0.9624322764565136,1835693.8866739534,0.0002723765675909817,1.064453125,,,,,,,,,,,,,,495,545,512.0,20.211383819580078,1.064453125,True,True,0.02,0.015625,1.3969838619232178e-06,0.003225806402042508,0.0,0,0.0,within_threshold,nano_moe_jax_megablocks_moe_cuda_tok1024_t128_bfloat16_trained_nano_checkpoint
nano_moe_jax,exact_adapter,reference_dense_ffn,adapter_boundary,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,8,128,1024,128,512,4,2,0,0,ffn,gelu_tanh,nano_expert_biases,0.043212890625,0.32337920665740966,0.0020992040634155162,True,10286438,7619584,9893314560,10351935488,8903983104,0.9,1.35,0.0003158000065013766,2048,1048576,524288,1.6601899594885363,3166561.0494394996,0.0001579000032506883,2.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,nano_moe_jax_reference_cuda_tok1024_t128_bfloat16_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_dmoe,adapter_boundary,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,16,128,2048,128,512,4,2,0,0,ffn,gelu_tanh,matched_expert_biases,0.043212890625,0.6683160066604614,0.006192803382873535,True,10662451,7898112,9893314560,10351935488,8903983104,0.9,1.35,0.00032632617512717843,4096,2097152,524288,1.6066378977894444,3064418.597773446,0.00016316308756358922,1.0,,,,,,,,,,,,,,982,1081,1024.0,36.55817413330078,1.0556640625,True,True,0.02,0.015625,3.5297125577926636e-07,0.002793296007439494,0.0,0,0.0,within_threshold,nano_moe_jax_megablocks_dmoe_cuda_tok2048_t128_bfloat16_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_moe,adapter_boundary,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,16,128,2048,128,512,4,2,0,0,ffn,gelu_tanh,matched_expert_biases,0.043212890625,0.5472288131713867,0.0029151916503906694,True,10662451,7898112,9893314560,10351935488,8903983104,0.9,1.35,0.00026720156893134117,4096,2097152,524288,1.96214416740464,3742492.9950802615,0.00013360078446567059,1.0556640625,,,,,,,,,,,,,,982,1081,1024.0,36.55817413330078,1.0556640625,True,True,0.02,0.015625,1.1641532182693481e-06,0.002793296007439494,0.0,0,0.0,within_threshold,nano_moe_jax_megablocks_moe_cuda_tok2048_t128_bfloat16_trained_nano_checkpoint
nano_moe_jax,exact_adapter,reference_dense_ffn,adapter_boundary,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,16,128,2048,128,512,4,2,0,0,ffn,gelu_tanh,nano_expert_biases,0.043212890625,0.33241600990295406,0.0006911993026733343,True,19155916,14189568,9893314560,10351935488,8903983104,0.9,1.35,0.00016231250483542679,4096,2097152,524288,3.230114651558057,6160954.764476885,8.115625241771339e-05,2.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,nano_moe_jax_reference_cuda_tok2048_t128_bfloat16_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_dmoe,adapter_boundary,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,32,128,4096,128,512,4,2,0,0,ffn,gelu_tanh,matched_expert_biases,0.043212890625,0.7026615858078002,0.0032696008682250866,True,19907942,14746624,9893314560,10351935488,8903983104,0.9,1.35,0.00017154823872260748,8192,4194304,524288,3.056213248844663,5829264.161767317,8.577411936130374e-05,1.0,,,,,,,,,,,,,,1994,2093,2048.0,41.358192443847656,1.02197265625,True,True,0.02,0.0078125,5.2386894822120667e-08,0.001396648003719747,0.0,0,0.0,within_threshold,nano_moe_jax_megablocks_dmoe_cuda_tok4096_t128_bfloat16_trained_nano_checkpoint
