model_shape_name,simulation_level,backend_variant,timing_scope,weight_source,checkpoint_dir,checkpoint_block_index,device,dtype,requested_dtype,dtype_policy,batch_size,seq_len,tokens,d_model,d_ff,n_experts,top_k,num_shared_experts,shared_expert_intermediate_size,expert_type,activation,routing_semantics,softmax_location,topk_location,gate_weight_semantics,gate_multiply_location,expert_mlp_semantics,expert_path_semantics,bias_semantics,expert_bias_max_abs,mean_forward_ms,std_forward_ms,memory_preflight_enabled,memory_preflight_estimated_bytes,memory_preflight_base_estimated_bytes,memory_preflight_cuda_free_bytes,memory_preflight_cuda_total_bytes,memory_preflight_allowed_bytes,memory_preflight_fraction,memory_preflight_safety_multiplier,ms_per_input_token,assignments,router_flops,active_expert_flops_per_token,active_expert_tflops_per_second,tokens_per_second,ms_per_assignment,padding_factor,phase_profile,phase_path,phase_profile_warmup,phase_profile_iters,phase_sort_ms,phase_histogram_ms,phase_cumsum_ms,phase_capacity_decision_wall_ms,phase_gather_ms,phase_expert_mlp_ms,phase_scatter_ms,phase_gpu_sum_ms,phase_expert_capacity,moe_op_profile,moe_op_profile_scope,moe_op_profile_warmup,moe_op_profile_iters,moe_op_path,moe_op_expert_capacity,moe_op_input_layout_to_megablocks_ms,moe_op_router_projection_matmul_ms,moe_op_router_full_softmax_ms,moe_op_topk_selection_ms,moe_op_selected_softmax_gating_ms,moe_op_router_aux_loss_ms,moe_op_expert_path_dispatch_compute_combine_ms,moe_op_expert_block_dispatch_compute_combine_ms,moe_op_output_layout_to_nano_ms,moe_op_disjoint_replay_sum_ms,moe_op_whole_moe_layer_replay_ms,moe_op_replay_sum_minus_whole_ms,moe_op_main_replay_sum_ms,moe_op_profile_note,tokens_per_expert_min,tokens_per_expert_max,tokens_per_expert_mean,tokens_per_expert_std,expert_imbalance,check_output,correctness_passed,outlier_abs_threshold,max_abs_vs_reference,mean_abs_vs_reference,max_rel_vs_reference,aux_loss_abs_diff,router_expert_set_mismatch_count,router_gate_max_abs,outlier_diagnosis,label
nano_moe_jax,exact_adapter,megablocks_dmoe,moe_layer,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,float32,dmoe_bf16_only_local_grouped_gemm,4,128,512,128,512,4,2,0,0,ffn,gelu_tanh,Nano-compatible adapter routing: router projection matmul; full row-wise softmax over expert logits for aux/load-balance probabilities; top-k over raw logits; row-wise softmax over selected top-k logits for gate weights.,"In current Nano-compatible MegaBlocks runs, softmax is explicit adapter-side routing work. It is not inside the timed MegaBlocks expert path.","In current Nano-compatible MegaBlocks runs, top-k selection is explicit adapter-side routing work over raw router logits.",Gate weights are row-wise softmax over the selected top-k router logits.,Gate multiply and reduce back to token rows are folded into MegaBlocks weighted scatter/combine: ops.binned_scatter for standard MoE and ops.scatter for dMoE.,"FFN expert MLP: W1 matmul, optional expert bias, element-wise gelu_tanh, W2 matmul, optional output bias.","MegaBlocks expert path means dispatch metadata, sort/binning, gather, expert MLP compute, and weighted scatter/combine. Lower-level phase profiling splits this into sort, histogram, cumsum, gather, expert MLP, and scatter/combine.",matched_expert_biases,0.043212890625,0.6708687782287598,0.003895998001098633,True,3728332,2761728,9893314560,10351935488,8903983104,0.9,1.35,0.0013102905824780465,1024,524288,524288,0.40013109077564807,763189.4889367067,0.0006551452912390232,1.0,,,,,,,,,,,,,,True,moe_layer_disjoint_replay,5,20,dmoe_grouped,0,0.008150400221347808,0.015607999265193939,0.004915200173854828,0.013209599256515502,0.004825599864125252,0.05656800270080566,0.4980271816253662,0.4980271816253662,0.007169599831104279,0.6084735829383134,0.6620800018310546,-0.0536064188927412,0.6084735829383134,"Disjoint diagnostic replay. Components are non-overlapping logical MoE blocks and their sum is reported, but split replay is not the authoritative production latency. Use mean_forward_ms for whole-layer latency. expert_path is one real MegaBlocks dispatch/sort/gather, expert MLP, and weighted scatter/combine unit. Gate multiply is folded into weighted scatter/combine. Lower-level gather/MLP/scatter timings require --phase-profile.",240,283,256.0,16.170961380004883,1.10546875,False,,,,,,,,,,nano_moe_jax_megablocks_dmoe_cuda_tok512_t128_bfloat16_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_moe,moe_layer,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,float32,float32,requested,4,128,512,128,512,4,2,0,0,ffn,gelu_tanh,Nano-compatible adapter routing: router projection matmul; full row-wise softmax over expert logits for aux/load-balance probabilities; top-k over raw logits; row-wise softmax over selected top-k logits for gate weights.,"In current Nano-compatible MegaBlocks runs, softmax is explicit adapter-side routing work. It is not inside the timed MegaBlocks expert path.","In current Nano-compatible MegaBlocks runs, top-k selection is explicit adapter-side routing work over raw router logits.",Gate weights are row-wise softmax over the selected top-k router logits.,Gate multiply and reduce back to token rows are folded into MegaBlocks weighted scatter/combine: ops.binned_scatter for standard MoE and ops.scatter for dMoE.,"FFN expert MLP: W1 matmul, optional expert bias, element-wise gelu_tanh, W2 matmul, optional output bias.","MegaBlocks expert path means dispatch metadata, sort/binning, gather, expert MLP compute, and weighted scatter/combine. Lower-level phase profiling splits this into sort, histogram, cumsum, gather, expert MLP, and scatter/combine.",matched_expert_biases,0.04331197962164879,0.530073595046997,0.0008192062377929688,True,7456665,5523456,9893314560,10351935488,8903983104,0.9,1.35,0.001035299990326166,1024,524288,524288,0.5064116728474282,965903.6118458331,0.000517649995163083,1.109375,,,,,,,,,,,,,,True,moe_layer_disjoint_replay,5,20,standard_moe_binned,284,0.007577600330114365,0.014950400590896607,0.004806400090456009,0.013516800105571746,0.005116799846291542,0.05432959794998169,0.35947039127349856,0.35947039127349856,0.006809599697589874,0.4665775898844004,0.5115903854370117,-0.04501279555261134,0.4665775898844004,"Disjoint diagnostic replay. Components are non-overlapping logical MoE blocks and their sum is reported, but split replay is not the authoritative production latency. Use mean_forward_ms for whole-layer latency. expert_path is one real MegaBlocks dispatch/sort/gather, expert MLP, and weighted scatter/combine unit. Gate multiply is folded into weighted scatter/combine. Lower-level gather/MLP/scatter timings require --phase-profile.",240,284,256.0,16.67333221435547,1.109375,False,,,,,,,,,,nano_moe_jax_megablocks_moe_cuda_tok512_t128_float32_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_dmoe,moe_layer,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,float32,dmoe_bf16_only_local_grouped_gemm,8,128,1024,128,512,4,2,0,0,ffn,gelu_tanh,Nano-compatible adapter routing: router projection matmul; full row-wise softmax over expert logits for aux/load-balance probabilities; top-k over raw logits; row-wise softmax over selected top-k logits for gate weights.,"In current Nano-compatible MegaBlocks runs, softmax is explicit adapter-side routing work. It is not inside the timed MegaBlocks expert path.","In current Nano-compatible MegaBlocks runs, top-k selection is explicit adapter-side routing work over raw router logits.",Gate weights are row-wise softmax over the selected top-k router logits.,Gate multiply and reduce back to token rows are folded into MegaBlocks weighted scatter/combine: ops.binned_scatter for standard MoE and ops.scatter for dMoE.,"FFN expert MLP: W1 matmul, optional expert bias, element-wise gelu_tanh, W2 matmul, optional output bias.","MegaBlocks expert path means dispatch metadata, sort/binning, gather, expert MLP compute, and weighted scatter/combine. Lower-level phase profiling splits this into sort, histogram, cumsum, gather, expert MLP, and scatter/combine.",matched_expert_biases,0.043212890625,0.6709527969360352,0.0036583900451659934,True,6039705,4473856,9893314560,10351935488,8903983104,0.9,1.35,0.0006552273407578468,2048,1048576,524288,0.8001619703378064,1526187.8401523712,0.0003276136703789234,1.0,,,,,,,,,,,,,,True,moe_layer_disjoint_replay,5,20,dmoe_grouped,0,0.007731200009584427,0.015820799767971037,0.004710400104522705,0.014028799533843995,0.004608000069856644,0.056006401777267456,0.4965375900268555,0.4965375900268555,0.007014399766921997,0.6064575910568237,0.6571008205413819,-0.05064322948455813,0.6064575910568237,"Disjoint diagnostic replay. Components are non-overlapping logical MoE blocks and their sum is reported, but split replay is not the authoritative production latency. Use mean_forward_ms for whole-layer latency. expert_path is one real MegaBlocks dispatch/sort/gather, expert MLP, and weighted scatter/combine unit. Gate multiply is folded into weighted scatter/combine. Lower-level gather/MLP/scatter timings require --phase-profile.",495,545,512.0,20.211383819580078,1.064453125,False,,,,,,,,,,nano_moe_jax_megablocks_dmoe_cuda_tok1024_t128_bfloat16_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_moe,moe_layer,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,float32,float32,requested,8,128,1024,128,512,4,2,0,0,ffn,gelu_tanh,Nano-compatible adapter routing: router projection matmul; full row-wise softmax over expert logits for aux/load-balance probabilities; top-k over raw logits; row-wise softmax over selected top-k logits for gate weights.,"In current Nano-compatible MegaBlocks runs, softmax is explicit adapter-side routing work. It is not inside the timed MegaBlocks expert path.","In current Nano-compatible MegaBlocks runs, top-k selection is explicit adapter-side routing work over raw router logits.",Gate weights are row-wise softmax over the selected top-k router logits.,Gate multiply and reduce back to token rows are folded into MegaBlocks weighted scatter/combine: ops.binned_scatter for standard MoE and ops.scatter for dMoE.,"FFN expert MLP: W1 matmul, optional expert bias, element-wise gelu_tanh, W2 matmul, optional output bias.","MegaBlocks expert path means dispatch metadata, sort/binning, gather, expert MLP compute, and weighted scatter/combine. Lower-level phase profiling splits this into sort, histogram, cumsum, gather, expert MLP, and scatter/combine.",matched_expert_biases,0.04331197962164879,0.5339135885238647,0.004249596595764182,True,12079411,8947712,9893314560,10351935488,8903983104,0.9,1.35,0.0005213999887928366,2048,1048576,524288,1.0055389552536236,1917913.3515427085,0.0002606999943964183,1.068359375,,,,,,,,,,,,,,True,moe_layer_disjoint_replay,5,20,standard_moe_binned,547,0.007987199723720551,0.014950400590896607,0.0048640001565217975,0.013670399785041809,0.0048640001565217975,0.054927998781204225,0.3686959981918335,0.3686959981918335,0.006809599697589874,0.47676959708333017,0.521667194366455,-0.04489759728312487,0.47676959708333017,"Disjoint diagnostic replay. Components are non-overlapping logical MoE blocks and their sum is reported, but split replay is not the authoritative production latency. Use mean_forward_ms for whole-layer latency. expert_path is one real MegaBlocks dispatch/sort/gather, expert MLP, and weighted scatter/combine unit. Gate multiply is folded into weighted scatter/combine. Lower-level gather/MLP/scatter timings require --phase-profile.",494,547,512.0,21.435951232910156,1.068359375,False,,,,,,,,,,nano_moe_jax_megablocks_moe_cuda_tok1024_t128_float32_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_dmoe,moe_layer,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,float32,dmoe_bf16_only_local_grouped_gemm,16,128,2048,128,512,4,2,0,0,ffn,gelu_tanh,Nano-compatible adapter routing: router projection matmul; full row-wise softmax over expert logits for aux/load-balance probabilities; top-k over raw logits; row-wise softmax over selected top-k logits for gate weights.,"In current Nano-compatible MegaBlocks runs, softmax is explicit adapter-side routing work. It is not inside the timed MegaBlocks expert path.","In current Nano-compatible MegaBlocks runs, top-k selection is explicit adapter-side routing work over raw router logits.",Gate weights are row-wise softmax over the selected top-k router logits.,Gate multiply and reduce back to token rows are folded into MegaBlocks weighted scatter/combine: ops.binned_scatter for standard MoE and ops.scatter for dMoE.,"FFN expert MLP: W1 matmul, optional expert bias, element-wise gelu_tanh, W2 matmul, optional output bias.","MegaBlocks expert path means dispatch metadata, sort/binning, gather, expert MLP compute, and weighted scatter/combine. Lower-level phase profiling splits this into sort, histogram, cumsum, gather, expert MLP, and scatter/combine.",matched_expert_biases,0.043212890625,0.6631680011749268,0.0017663955688476674,True,10662451,7898112,9893314560,10351935488,8903983104,0.9,1.35,0.00032381250057369473,4096,2097152,524288,1.6191098214896746,3088206.9043916217,0.00016190625028684736,1.0,,,,,,,,,,,,,,True,moe_layer_disjoint_replay,5,20,dmoe_grouped,0,0.007526399940252304,0.015969599783420562,0.004761600121855736,0.018278400599956512,0.0047231998294591905,0.055244797468185426,0.4920224189758301,0.4920224189758301,0.006758400052785873,0.6052848167717457,0.6561183929443359,-0.05083357617259021,0.6052848167717457,"Disjoint diagnostic replay. Components are non-overlapping logical MoE blocks and their sum is reported, but split replay is not the authoritative production latency. Use mean_forward_ms for whole-layer latency. expert_path is one real MegaBlocks dispatch/sort/gather, expert MLP, and weighted scatter/combine unit. Gate multiply is folded into weighted scatter/combine. Lower-level gather/MLP/scatter timings require --phase-profile.",982,1081,1024.0,36.55817413330078,1.0556640625,False,,,,,,,,,,nano_moe_jax_megablocks_dmoe_cuda_tok2048_t128_bfloat16_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_moe,moe_layer,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,float32,float32,requested,16,128,2048,128,512,4,2,0,0,ffn,gelu_tanh,Nano-compatible adapter routing: router projection matmul; full row-wise softmax over expert logits for aux/load-balance probabilities; top-k over raw logits; row-wise softmax over selected top-k logits for gate weights.,"In current Nano-compatible MegaBlocks runs, softmax is explicit adapter-side routing work. It is not inside the timed MegaBlocks expert path.","In current Nano-compatible MegaBlocks runs, top-k selection is explicit adapter-side routing work over raw router logits.",Gate weights are row-wise softmax over the selected top-k router logits.,Gate multiply and reduce back to token rows are folded into MegaBlocks weighted scatter/combine: ops.binned_scatter for standard MoE and ops.scatter for dMoE.,"FFN expert MLP: W1 matmul, optional expert bias, element-wise gelu_tanh, W2 matmul, optional output bias.","MegaBlocks expert path means dispatch metadata, sort/binning, gather, expert MLP compute, and weighted scatter/combine. Lower-level phase profiling splits this into sort, histogram, cumsum, gather, expert MLP, and scatter/combine.",matched_expert_biases,0.04331197962164879,0.5510887861251831,0.0009959936141967773,True,21324902,15796224,9893314560,10351935488,8903983104,0.9,1.35,0.00026908632135018705,4096,2097152,524288,1.9484007859236192,3716279.5752022155,0.00013454316067509353,1.056640625,,,,,,,,,,,,,,True,moe_layer_disjoint_replay,5,20,standard_moe_binned,1082,0.008140800148248672,0.018430399894714355,0.005017599835991859,0.01802240014076233,0.005371199920773506,0.05790719985961914,0.3769344091415405,0.3769344091415405,0.006963200122117996,0.49678720906376833,0.5381120204925537,-0.04132481142878536,0.49678720906376833,"Disjoint diagnostic replay. Components are non-overlapping logical MoE blocks and their sum is reported, but split replay is not the authoritative production latency. Use mean_forward_ms for whole-layer latency. expert_path is one real MegaBlocks dispatch/sort/gather, expert MLP, and weighted scatter/combine unit. Gate multiply is folded into weighted scatter/combine. Lower-level gather/MLP/scatter timings require --phase-profile.",983,1082,1024.0,36.517120361328125,1.056640625,False,,,,,,,,,,nano_moe_jax_megablocks_moe_cuda_tok2048_t128_float32_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_dmoe,moe_layer,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,float32,dmoe_bf16_only_local_grouped_gemm,32,128,4096,128,512,4,2,0,0,ffn,gelu_tanh,Nano-compatible adapter routing: router projection matmul; full row-wise softmax over expert logits for aux/load-balance probabilities; top-k over raw logits; row-wise softmax over selected top-k logits for gate weights.,"In current Nano-compatible MegaBlocks runs, softmax is explicit adapter-side routing work. It is not inside the timed MegaBlocks expert path.","In current Nano-compatible MegaBlocks runs, top-k selection is explicit adapter-side routing work over raw router logits.",Gate weights are row-wise softmax over the selected top-k router logits.,Gate multiply and reduce back to token rows are folded into MegaBlocks weighted scatter/combine: ops.binned_scatter for standard MoE and ops.scatter for dMoE.,"FFN expert MLP: W1 matmul, optional expert bias, element-wise gelu_tanh, W2 matmul, optional output bias.","MegaBlocks expert path means dispatch metadata, sort/binning, gather, expert MLP compute, and weighted scatter/combine. Lower-level phase profiling splits this into sort, histogram, cumsum, gather, expert MLP, and scatter/combine.",matched_expert_biases,0.043212890625,0.6806015968322754,0.0029695987701415794,True,19907942,14746624,9893314560,10351935488,8903983104,0.9,1.35,0.00016616249922662973,8192,4194304,524288,3.155272714602838,6018205.098348308,8.308124961331487e-05,1.0,,,,,,,,,,,,,,True,moe_layer_disjoint_replay,5,20,dmoe_grouped,0,0.007516799867153168,0.01541599929332733,0.004608000069856644,0.030718401074409485,0.0045056000351905824,0.05437440276145935,0.511137580871582,0.511137580871582,0.006665600091218948,0.6349423840641976,0.6678016185760498,-0.03285923451185224,0.6349423840641976,"Disjoint diagnostic replay. Components are non-overlapping logical MoE blocks and their sum is reported, but split replay is not the authoritative production latency. Use mean_forward_ms for whole-layer latency. expert_path is one real MegaBlocks dispatch/sort/gather, expert MLP, and weighted scatter/combine unit. Gate multiply is folded into weighted scatter/combine. Lower-level gather/MLP/scatter timings require --phase-profile.",1994,2093,2048.0,41.358192443847656,1.02197265625,False,,,,,,,,,,nano_moe_jax_megablocks_dmoe_cuda_tok4096_t128_bfloat16_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_moe,moe_layer,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,float32,float32,requested,32,128,4096,128,512,4,2,0,0,ffn,gelu_tanh,Nano-compatible adapter routing: router projection matmul; full row-wise softmax over expert logits for aux/load-balance probabilities; top-k over raw logits; row-wise softmax over selected top-k logits for gate weights.,"In current Nano-compatible MegaBlocks runs, softmax is explicit adapter-side routing work. It is not inside the timed MegaBlocks expert path.","In current Nano-compatible MegaBlocks runs, top-k selection is explicit adapter-side routing work over raw router logits.",Gate weights are row-wise softmax over the selected top-k router logits.,Gate multiply and reduce back to token rows are folded into MegaBlocks weighted scatter/combine: ops.binned_scatter for standard MoE and ops.scatter for dMoE.,"FFN expert MLP: W1 matmul, optional expert bias, element-wise gelu_tanh, W2 matmul, optional output bias.","MegaBlocks expert path means dispatch metadata, sort/binning, gather, expert MLP compute, and weighted scatter/combine. Lower-level phase profiling splits this into sort, histogram, cumsum, gather, expert MLP, and scatter/combine.",matched_expert_biases,0.04331197962164879,0.543235993385315,0.0011224031448364147,True,39815884,29493248,9893314560,10351935488,8903983104,0.9,1.35,0.00013262597494758668,8192,4194304,524288,3.953132108602382,7540001.122669948,6.631298747379334e-05,1.02294921875,,,,,,,,,,,,,,True,moe_layer_disjoint_replay,5,20,standard_moe_binned,2095,0.007372800260782242,0.014643199741840363,0.004812800139188766,0.027596798539161683,0.004761600121855736,0.05555199980735779,0.44671998023986814,0.44671998023986814,0.00676959976553917,0.5682287786155938,0.5390848159790039,0.029143962636589915,0.5682287786155938,"Disjoint diagnostic replay. Components are non-overlapping logical MoE blocks and their sum is reported, but split replay is not the authoritative production latency. Use mean_forward_ms for whole-layer latency. expert_path is one real MegaBlocks dispatch/sort/gather, expert MLP, and weighted scatter/combine unit. Gate multiply is folded into weighted scatter/combine. Lower-level gather/MLP/scatter timings require --phase-profile.",1996,2095,2048.0,40.466033935546875,1.02294921875,False,,,,,,,,,,nano_moe_jax_megablocks_moe_cuda_tok4096_t128_float32_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_dmoe,moe_layer,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,float32,dmoe_bf16_only_local_grouped_gemm,64,128,8192,128,512,4,2,0,0,ffn,gelu_tanh,Nano-compatible adapter routing: router projection matmul; full row-wise softmax over expert logits for aux/load-balance probabilities; top-k over raw logits; row-wise softmax over selected top-k logits for gate weights.,"In current Nano-compatible MegaBlocks runs, softmax is explicit adapter-side routing work. It is not inside the timed MegaBlocks expert path.","In current Nano-compatible MegaBlocks runs, top-k selection is explicit adapter-side routing work over raw router logits.",Gate weights are row-wise softmax over the selected top-k router logits.,Gate multiply and reduce back to token rows are folded into MegaBlocks weighted scatter/combine: ops.binned_scatter for standard MoE and ops.scatter for dMoE.,"FFN expert MLP: W1 matmul, optional expert bias, element-wise gelu_tanh, W2 matmul, optional output bias.","MegaBlocks expert path means dispatch metadata, sort/binning, gather, expert MLP compute, and weighted scatter/combine. Lower-level phase profiling splits this into sort, histogram, cumsum, gather, expert MLP, and scatter/combine.",matched_expert_biases,0.043212890625,0.7569928169250488,0.0010231971740722878,True,38398924,28443648,9893314560,10351935488,8903983104,0.9,1.35,9.2406349722296e-05,16384,8388608,524288,5.673722656241865,10821767.151340228,4.6203174861148e-05,1.0,,,,,,,,,,,,,,True,moe_layer_disjoint_replay,5,20,dmoe_grouped,0,0.007628799974918365,0.01560640037059784,0.004716800153255462,0.04797599911689758,0.004648000001907349,0.056729602813720706,0.6388735771179199,0.6388735771179199,0.007168000191450119,0.7833471797406674,0.7574495792388916,0.025897600501775808,0.7833471797406674,"Disjoint diagnostic replay. Components are non-overlapping logical MoE blocks and their sum is reported, but split replay is not the authoritative production latency. Use mean_forward_ms for whole-layer latency. expert_path is one real MegaBlocks dispatch/sort/gather, expert MLP, and weighted scatter/combine unit. Gate multiply is folded into weighted scatter/combine. Lower-level gather/MLP/scatter timings require --phase-profile.",4029,4139,4096.0,40.755367279052734,1.010498046875,False,,,,,,,,,,nano_moe_jax_megablocks_dmoe_cuda_tok8192_t128_bfloat16_trained_nano_checkpoint
nano_moe_jax,exact_adapter,megablocks_moe,moe_layer,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,float32,float32,requested,64,128,8192,128,512,4,2,0,0,ffn,gelu_tanh,Nano-compatible adapter routing: router projection matmul; full row-wise softmax over expert logits for aux/load-balance probabilities; top-k over raw logits; row-wise softmax over selected top-k logits for gate weights.,"In current Nano-compatible MegaBlocks runs, softmax is explicit adapter-side routing work. It is not inside the timed MegaBlocks expert path.","In current Nano-compatible MegaBlocks runs, top-k selection is explicit adapter-side routing work over raw router logits.",Gate weights are row-wise softmax over the selected top-k router logits.,Gate multiply and reduce back to token rows are folded into MegaBlocks weighted scatter/combine: ops.binned_scatter for standard MoE and ops.scatter for dMoE.,"FFN expert MLP: W1 matmul, optional expert bias, element-wise gelu_tanh, W2 matmul, optional output bias.","MegaBlocks expert path means dispatch metadata, sort/binning, gather, expert MLP compute, and weighted scatter/combine. Lower-level phase profiling splits this into sort, histogram, cumsum, gather, expert MLP, and scatter/combine.",matched_expert_biases,0.04331197962164879,0.8590816020965576,0.0003039836883544922,True,76797849,56887296,9893314560,10351935488,8903983104,0.9,1.35,0.00010486835963092744,16384,8388608,524288,4.999486993457069,9535764.681734215,5.243417981546372e-05,1.010009765625,,,,,,,,,,,,,,True,moe_layer_disjoint_replay,5,20,standard_moe_binned,4137,0.016227200627326965,0.014182400703430176,0.005017599835991859,0.04766559898853302,0.005425599962472915,0.05637120008468628,0.7221248149871826,0.7221248149871826,0.016128000617027283,0.8831424158066511,0.8552448272705078,0.027897588536143325,0.8831424158066511,"Disjoint diagnostic replay. Components are non-overlapping logical MoE blocks and their sum is reported, but split replay is not the authoritative production latency. Use mean_forward_ms for whole-layer latency. expert_path is one real MegaBlocks dispatch/sort/gather, expert MLP, and weighted scatter/combine unit. Gate multiply is folded into weighted scatter/combine. Lower-level gather/MLP/scatter timings require --phase-profile.",4033,4137,4096.0,38.40572738647461,1.010009765625,False,,,,,,,,,,nano_moe_jax_megablocks_moe_cuda_tok8192_t128_float32_trained_nano_checkpoint
