model_shape_name,simulation_level,backend_variant,timing_scope,weight_source,checkpoint_dir,checkpoint_block_index,device,dtype,batch_size,seq_len,tokens,d_model,d_ff,n_experts,top_k,num_shared_experts,shared_expert_intermediate_size,expert_type,activation,bias_semantics,expert_bias_max_abs,mean_forward_ms,std_forward_ms,memory_preflight_enabled,memory_preflight_estimated_bytes,memory_preflight_base_estimated_bytes,memory_preflight_cuda_free_bytes,memory_preflight_cuda_total_bytes,memory_preflight_allowed_bytes,memory_preflight_fraction,memory_preflight_safety_multiplier,ms_per_input_token,assignments,router_flops,active_expert_flops_per_token,active_expert_tflops_per_second,tokens_per_second,ms_per_assignment,padding_factor,phase_profile,phase_path,phase_profile_warmup,phase_profile_iters,phase_sort_ms,phase_histogram_ms,phase_cumsum_ms,phase_capacity_decision_wall_ms,phase_gather_ms,phase_expert_mlp_ms,phase_scatter_ms,phase_gpu_sum_ms,phase_expert_capacity,tokens_per_expert_min,tokens_per_expert_max,tokens_per_expert_mean,tokens_per_expert_std,expert_imbalance,check_output,correctness_passed,outlier_abs_threshold,max_abs_vs_reference,mean_abs_vs_reference,max_rel_vs_reference,aux_loss_abs_diff,router_expert_set_mismatch_count,router_gate_max_abs,outlier_diagnosis,label
nano_moe_jax,exact_adapter,megablocks_dmoe,megablocks_core,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,4,128,512,128,512,4,2,0,0,ffn,gelu_tanh,intentional_bias_mismatch,0.043212890625,0.48437440395355225,0.002592015266418446,True,3728332,2761728,9893314560,10351935488,8903983104,0.9,1.35,0.0009460437577217817,1024,524288,524288,0.5541900104732638,1057033.5587945248,0.00047302187886089087,1.0,,,,,,,,,,,,,,240,283,256.0,16.170961380004883,1.10546875,False,,,,,,,,,,nano_moe_jax_megablocks_dmoe_cuda_tok512_t128_bfloat16_trained_no_bias_adapter
nano_moe_jax,exact_adapter,megablocks_moe,megablocks_core,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,4,128,512,128,512,4,2,0,0,ffn,gelu_tanh,intentional_bias_mismatch,0.043212890625,0.40388879776000974,0.002843999862670893,True,3728332,2761728,9893314560,10351935488,8903983104,0.9,1.35,0.000788845308125019,1024,524288,524288,0.6646271386796522,1267675.6642907185,0.0003944226540625095,1.10546875,,,,,,,,,,,,,,240,283,256.0,16.170961380004883,1.10546875,False,,,,,,,,,,nano_moe_jax_megablocks_moe_cuda_tok512_t128_bfloat16_trained_no_bias_adapter
nano_moe_jax,exact_adapter,reference_dense_ffn,adapter_boundary,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,4,128,512,128,512,4,2,0,0,ffn,gelu_tanh,nano_expert_biases,0.043212890625,0.32910720109939573,0.0008128046989440973,True,5851699,4334592,9893314560,10351935488,8903983104,0.9,1.35,0.0006427875021472573,1024,524288,524288,0.8156474701959746,1555724.0871352665,0.00032139375107362864,2.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,nano_moe_jax_reference_cuda_tok512_t128_bfloat16_trained_no_bias_adapter
nano_moe_jax,exact_adapter,megablocks_dmoe,megablocks_core,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,8,128,1024,128,512,4,2,0,0,ffn,gelu_tanh,intentional_bias_mismatch,0.043212890625,0.48099842071533205,0.002175998687744124,True,6039705,4473856,9893314560,10351935488,8903983104,0.9,1.35,0.00046972502022981646,2048,1048576,524288,1.1161594069302254,2128905.118809176,0.00023486251011490823,1.0,,,,,,,,,,,,,,495,545,512.0,20.211383819580078,1.064453125,False,,,,,,,,,,nano_moe_jax_megablocks_dmoe_cuda_tok1024_t128_bfloat16_trained_no_bias_adapter
nano_moe_jax,exact_adapter,megablocks_moe,megablocks_core,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,8,128,1024,128,512,4,2,0,0,ffn,gelu_tanh,intentional_bias_mismatch,0.043212890625,0.40375919342041017,0.0019495964050292858,True,6039705,4473856,9893314560,10351935488,8903983104,0.9,1.35,0.0003942960873246193,2048,1048576,524288,1.329680960207855,2536165.1615292644,0.00019714804366230965,1.064453125,,,,,,,,,,,,,,495,545,512.0,20.211383819580078,1.064453125,False,,,,,,,,,,nano_moe_jax_megablocks_moe_cuda_tok1024_t128_bfloat16_trained_no_bias_adapter
nano_moe_jax,exact_adapter,reference_dense_ffn,adapter_boundary,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,8,128,1024,128,512,4,2,0,0,ffn,gelu_tanh,nano_expert_biases,0.043212890625,0.3292688012123108,0.0027119994163513073,True,10286438,7619584,9893314560,10351935488,8903983104,0.9,1.35,0.00032155156368389725,2048,1048576,524288,1.6304943256796094,3109921.122893542,0.00016077578184194862,2.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,nano_moe_jax_reference_cuda_tok1024_t128_bfloat16_trained_no_bias_adapter
nano_moe_jax,exact_adapter,megablocks_dmoe,megablocks_core,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,16,128,2048,128,512,4,2,0,0,ffn,gelu_tanh,intentional_bias_mismatch,0.043212890625,0.4687312126159668,0.0030159950256347656,True,10662451,7898112,9893314560,10351935488,8903983104,0.9,1.35,0.00022887266241014003,4096,2097152,524288,2.290741036867371,4369241.784796469,0.00011443633120507002,1.0,,,,,,,,,,,,,,982,1081,1024.0,36.55817413330078,1.0556640625,False,,,,,,,,,,nano_moe_jax_megablocks_dmoe_cuda_tok2048_t128_bfloat16_trained_no_bias_adapter
nano_moe_jax,exact_adapter,megablocks_moe,megablocks_core,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,16,128,2048,128,512,4,2,0,0,ffn,gelu_tanh,intentional_bias_mismatch,0.043212890625,0.40181760787963866,0.001792001724243153,True,10662451,7898112,9893314560,10351935488,8903983104,0.9,1.35,0.00019620000384747981,4096,2097152,524288,2.672211976140257,5096839.859276308,9.810000192373991e-05,1.0556640625,,,,,,,,,,,,,,982,1081,1024.0,36.55817413330078,1.0556640625,False,,,,,,,,,,nano_moe_jax_megablocks_moe_cuda_tok2048_t128_bfloat16_trained_no_bias_adapter
nano_moe_jax,exact_adapter,reference_dense_ffn,adapter_boundary,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,16,128,2048,128,512,4,2,0,0,ffn,gelu_tanh,nano_expert_biases,0.043212890625,0.32913520336151125,0.0014631986618041937,True,19155916,14189568,9893314560,10351935488,8903983104,0.9,1.35,0.00016071054851636292,4096,2097152,524288,3.2623123051976832,6222366.915126196,8.035527425818146e-05,2.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,nano_moe_jax_reference_cuda_tok2048_t128_bfloat16_trained_no_bias_adapter
nano_moe_jax,exact_adapter,megablocks_dmoe,megablocks_core,trained_nano_checkpoint,results/trained_nano_moe_checkpoint,0,cuda,bfloat16,32,128,4096,128,512,4,2,0,0,ffn,gelu_tanh,intentional_bias_mismatch,0.043212890625,0.4953783988952637,0.002587985992431624,True,19907942,14746624,9893314560,10351935488,8903983104,0.9,1.35,0.00012094199191778899,8192,4194304,524288,4.33503691882624,8268426.740314941,6.0470995958894494e-05,1.0,,,,,,,,,,,,,,1994,2093,2048.0,41.358192443847656,1.02197265625,False,,,,,,,,,,nano_moe_jax_megablocks_dmoe_cuda_tok4096_t128_bfloat16_trained_no_bias_adapter
